['ResNet-train.py', '--network', 'wide_resnet', '--classifier', 'full', '--tensorization', '8', '8', '8', '8', '8', '--ranks', '[[8, 2, 2, 2, 2, 1], [2, 8, 1, 1, 1, 3], [2, 1, 8, 1, 1, 2], [2, 1, 1, 8, 1, 1], [2, 1, 1, 1, 8, 2], [1, 3, 2, 1, 2, 10]]', '--seed', '3', '--device', 'cuda:0']
Initializing dataloader
Files already downloaded and verified
Files already downloaded and verified
Dataloader has initialized
Initializing model
Model initialized
Testing model
Tests passed
Epoch: 0, Train loss: 1.4809923587799072, Validation loss: 1.6094507425308227, Validation accuracy: 0.4687
Epoch: 31, Train loss: 0.1988631299638748, Validation loss: 0.536504913520813, Validation accuracy: 0.8463
Epoch: 32, Train loss: 0.1943830088853836, Validation loss: 0.548265887928009, Validation accuracy: 0.857
Epoch: 33, Train loss: 0.18797589703559875, Validation loss: 0.4175101918935776, Validation accuracy: 0.8803
Epoch: 34, Train loss: 0.1875375791978836, Validation loss: 0.5253618633747101, Validation accuracy: 0.884
Epoch: 35, Train loss: 0.1874365606212616, Validation loss: 0.3652794530391693, Validation accuracy: 0.8876
Epoch: 36, Train loss: 0.19028173110961913, Validation loss: 0.5343093112945556, Validation accuracy: 0.8616
Epoch: 37, Train loss: 0.18428171353816986, Validation loss: 0.4143999008178711, Validation accuracy: 0.884
Epoch: 38, Train loss: 0.18698458822250366, Validation loss: 0.42682618126869204, Validation accuracy: 0.8664
Epoch: 39, Train loss: 0.17766579737186433, Validation loss: 0.3489851230621338, Validation accuracy: 0.8922
Epoch: 40, Train loss: 0.17911702338695526, Validation loss: 0.3654905047416687, Validation accuracy: 0.887
Epoch: 41, Train loss: 0.17740904885292053, Validation loss: 0.43924699096679687, Validation accuracy: 0.8705
Epoch: 42, Train loss: 0.17608092288970947, Validation loss: 0.3920738317012787, Validation accuracy: 0.886
Epoch: 43, Train loss: 0.18513547566890717, Validation loss: 0.46283673038482664, Validation accuracy: 0.8829
Epoch: 44, Train loss: 0.17759893892765044, Validation loss: 0.423952938079834, Validation accuracy: 0.8889
Epoch: 45, Train loss: 0.17452359596252442, Validation loss: 0.51494655418396, Validation accuracy: 0.8614
Epoch: 46, Train loss: 0.17325920825958252, Validation loss: 0.47292405376434327, Validation accuracy: 0.8762
Epoch: 47, Train loss: 0.16518770325660706, Validation loss: 0.4111327488422394, Validation accuracy: 0.8864
Epoch: 48, Train loss: 0.16928208302021028, Validation loss: 0.49842043714523315, Validation accuracy: 0.8639
Epoch: 49, Train loss: 0.17131471144676208, Validation loss: 0.5282990318417549, Validation accuracy: 0.8599
Epoch: 50, Train loss: 0.16960272880077362, Validation loss: 0.4285867931365967, Validation accuracy: 0.8783
Epoch: 51, Train loss: 0.1633903401374817, Validation loss: 0.381919709777832, Validation accuracy: 0.8871
Epoch: 52, Train loss: 0.1644436123931408, Validation loss: 0.4892768665313721, Validation accuracy: 0.8808
Epoch: 53, Train loss: 0.17171521325111389, Validation loss: 0.44952110805511475, Validation accuracy: 0.8759
Epoch: 54, Train loss: 0.16465779332637787, Validation loss: 0.4541246530532837, Validation accuracy: 0.8853
Epoch: 55, Train loss: 0.1681180992603302, Validation loss: 0.3511451264858246, Validation accuracy: 0.9069
Epoch: 56, Train loss: 0.16722705732822418, Validation loss: 0.3474874103546143, Validation accuracy: 0.8979
Epoch: 57, Train loss: 0.16628596239566804, Validation loss: 0.4116901156425476, Validation accuracy: 0.8864
Epoch: 58, Train loss: 0.1627893618941307, Validation loss: 0.3440410578727722, Validation accuracy: 0.8918
Epoch: 59, Train loss: 0.15914616408348084, Validation loss: 0.4864365888595581, Validation accuracy: 0.8781
Epoch: 60, Train loss: 0.05563557763457298, Validation loss: 0.2730943531036377, Validation accuracy: 0.9358
Epoch: 61, Train loss: 0.028156839499771595, Validation loss: 0.3190565174102783, Validation accuracy: 0.9378
Epoch: 62, Train loss: 0.022926197648718952, Validation loss: 0.3070673575401306, Validation accuracy: 0.9395
Epoch: 63, Train loss: 0.018651663280278445, Validation loss: 0.3433561890602112, Validation accuracy: 0.9399
Epoch: 64, Train loss: 0.015629732595905662, Validation loss: 0.3343130178451538, Validation accuracy: 0.9423
Epoch: 65, Train loss: 0.014045587113276125, Validation loss: 0.3576444758415222, Validation accuracy: 0.9392
Epoch: 66, Train loss: 0.014454802641421556, Validation loss: 0.35429428482055664, Validation accuracy: 0.9406
Epoch: 67, Train loss: 0.013053762338422238, Validation loss: 0.3680271126747131, Validation accuracy: 0.9376
Epoch: 68, Train loss: 0.012706614525634796, Validation loss: 0.36305479011535646, Validation accuracy: 0.9408
Epoch: 69, Train loss: 0.010515641765967011, Validation loss: 0.3696380687713623, Validation accuracy: 0.9411
Epoch: 70, Train loss: 0.00808032286144793, Validation loss: 0.4407203332901001, Validation accuracy: 0.9391
Epoch: 71, Train loss: 0.014256902329195291, Validation loss: 0.3622476987361908, Validation accuracy: 0.9395
Epoch: 72, Train loss: 0.010581405093222857, Validation loss: 0.38679004049301147, Validation accuracy: 0.9391
Epoch: 73, Train loss: 0.012380658813603222, Validation loss: 0.3641522923946381, Validation accuracy: 0.9369
Epoch: 74, Train loss: 0.01274912907935679, Validation loss: 0.3786595588684082, Validation accuracy: 0.9401
Epoch: 75, Train loss: 0.01164910176295787, Validation loss: 0.39081327667236326, Validation accuracy: 0.9379
Epoch: 76, Train loss: 0.012850093212556094, Validation loss: 0.3888533266067505, Validation accuracy: 0.9388
Epoch: 77, Train loss: 0.012398274869024754, Validation loss: 0.38886174693107606, Validation accuracy: 0.9361
Epoch: 78, Train loss: 0.010520971149476244, Validation loss: 0.3902536666870117, Validation accuracy: 0.9395
Epoch: 79, Train loss: 0.012879572156965733, Validation loss: 0.4246116504192352, Validation accuracy: 0.9322
Epoch: 80, Train loss: 0.011813653798224404, Validation loss: 0.45091038875579836, Validation accuracy: 0.933
Epoch: 81, Train loss: 0.012848291330710053, Validation loss: 0.47237940537929535, Validation accuracy: 0.9284
Epoch: 82, Train loss: 0.014340264801159502, Validation loss: 0.3990832407951355, Validation accuracy: 0.9334
Epoch: 83, Train loss: 0.015681810758411883, Validation loss: 0.39348667058944703, Validation accuracy: 0.9341
Epoch: 84, Train loss: 0.014153678696081043, Validation loss: 0.3900800263404846, Validation accuracy: 0.9304
Epoch: 85, Train loss: 0.0161152237431705, Validation loss: 0.3997312537193298, Validation accuracy: 0.9349
Epoch: 86, Train loss: 0.016187895560283213, Validation loss: 0.4339691292762756, Validation accuracy: 0.9328
Epoch: 87, Train loss: 0.020218086145594717, Validation loss: 0.3720789896011353, Validation accuracy: 0.9355
Epoch: 88, Train loss: 0.017827929404675962, Validation loss: 0.44877610530853274, Validation accuracy: 0.9284
Epoch: 89, Train loss: 0.01920314587801695, Validation loss: 0.41106159927845, Validation accuracy: 0.9287
Epoch: 90, Train loss: 0.016774387069866063, Validation loss: 0.4340743434906006, Validation accuracy: 0.9279
Epoch: 91, Train loss: 0.019764401999302208, Validation loss: 0.3833858256340027, Validation accuracy: 0.9362
Epoch: 92, Train loss: 0.01823465869113803, Validation loss: 0.429479870223999, Validation accuracy: 0.9327
Epoch: 93, Train loss: 0.02148805251851678, Validation loss: 0.432224059677124, Validation accuracy: 0.9297
Epoch: 94, Train loss: 0.02313027407720685, Validation loss: 0.46086145310401916, Validation accuracy: 0.9203
Epoch: 95, Train loss: 0.01998120124772191, Validation loss: 0.4122804594039917, Validation accuracy: 0.9289
Epoch: 96, Train loss: 0.021889455078691243, Validation loss: 0.4398652909755707, Validation accuracy: 0.9267
Epoch: 97, Train loss: 0.025713364794254304, Validation loss: 0.40531078090667727, Validation accuracy: 0.9289
Epoch: 98, Train loss: 0.0236074434132874, Validation loss: 0.4056363720417023, Validation accuracy: 0.9297
Epoch: 99, Train loss: 0.02555344567105174, Validation loss: 0.4633184659957886, Validation accuracy: 0.9173
Epoch: 100, Train loss: 0.027630684743225574, Validation loss: 0.33824771299362183, Validation accuracy: 0.9348
Epoch: 101, Train loss: 0.025101318730413914, Validation loss: 0.5292347093582154, Validation accuracy: 0.914
Epoch: 102, Train loss: 0.030702183166742326, Validation loss: 0.38727882490158083, Validation accuracy: 0.9303
Epoch: 103, Train loss: 0.027618970282971857, Validation loss: 0.4178514616012573, Validation accuracy: 0.9199
Epoch: 104, Train loss: 0.02575806030586362, Validation loss: 0.46655658559799196, Validation accuracy: 0.9223
Epoch: 105, Train loss: 0.032032200189530846, Validation loss: 0.3756235947608948, Validation accuracy: 0.9278
Epoch: 106, Train loss: 0.02658152112007141, Validation loss: 0.42554928731918334, Validation accuracy: 0.9189
Epoch: 107, Train loss: 0.027389314249828458, Validation loss: 0.4204629400253296, Validation accuracy: 0.9249
Epoch: 108, Train loss: 0.02993611140012741, Validation loss: 0.3830139009952545, Validation accuracy: 0.9264
Epoch: 109, Train loss: 0.028427213214933873, Validation loss: 0.3622877954483032, Validation accuracy: 0.9281
Epoch: 110, Train loss: 0.026777190976440907, Validation loss: 0.41642689695358276, Validation accuracy: 0.9231
Epoch: 111, Train loss: 0.030452968013584613, Validation loss: 0.4227202145576477, Validation accuracy: 0.9229
Epoch: 112, Train loss: 0.03291818417713046, Validation loss: 0.4364992761611938, Validation accuracy: 0.9138
Epoch: 113, Train loss: 0.029183157188743352, Validation loss: 0.4622894264221191, Validation accuracy: 0.9174
Epoch: 114, Train loss: 0.03385480348914862, Validation loss: 0.5022892026901246, Validation accuracy: 0.9093
Epoch: 115, Train loss: 0.029221154006421567, Validation loss: 0.3960508803367615, Validation accuracy: 0.9261
Epoch: 116, Train loss: 0.02884931108534336, Validation loss: 0.40936462545394897, Validation accuracy: 0.9219
Epoch: 117, Train loss: 0.027096671649813654, Validation loss: 0.41257151584625246, Validation accuracy: 0.9218
Epoch: 118, Train loss: 0.02832695394426584, Validation loss: 0.42346764669418335, Validation accuracy: 0.9218
Epoch: 119, Train loss: 0.03147444312639534, Validation loss: 0.3805629588603973, Validation accuracy: 0.9342
Epoch: 120, Train loss: 0.008024779643137008, Validation loss: 0.34158470516204836, Validation accuracy: 0.9416
Epoch: 121, Train loss: 0.00459261892022565, Validation loss: 0.3423218318939209, Validation accuracy: 0.9429
Epoch: 122, Train loss: 0.003096171512361616, Validation loss: 0.3520688895225525, Validation accuracy: 0.9449
Epoch: 123, Train loss: 0.0025374591101147235, Validation loss: 0.3509715343952179, Validation accuracy: 0.944
Epoch: 124, Train loss: 0.0019534287124709226, Validation loss: 0.359263304567337, Validation accuracy: 0.9428
Epoch: 125, Train loss: 0.0013679879796982277, Validation loss: 0.3663964023590088, Validation accuracy: 0.9438
Epoch: 126, Train loss: 0.0011574407069757581, Validation loss: 0.37442915687561035, Validation accuracy: 0.9441
Epoch: 127, Train loss: 0.0011019791248324327, Validation loss: 0.37596012864112854, Validation accuracy: 0.9446
Epoch: 128, Train loss: 0.0011833453423460015, Validation loss: 0.3732158462047577, Validation accuracy: 0.9462
Epoch: 129, Train loss: 0.0009020357678428991, Validation loss: 0.367314563703537, Validation accuracy: 0.9451
Epoch: 130, Train loss: 0.0008163204680616036, Validation loss: 0.3723226151704788, Validation accuracy: 0.9452
Epoch: 131, Train loss: 0.000920077091222629, Validation loss: 0.373542730140686, Validation accuracy: 0.9454
Epoch: 132, Train loss: 0.0007138405318942387, Validation loss: 0.3732224157810211, Validation accuracy: 0.9449
Epoch: 133, Train loss: 0.0006530887292651459, Validation loss: 0.37339929308891295, Validation accuracy: 0.9462
Epoch: 134, Train loss: 0.0008690177724079694, Validation loss: 0.36387730762958526, Validation accuracy: 0.9464
Epoch: 135, Train loss: 0.0006964400430023671, Validation loss: 0.36596734716892243, Validation accuracy: 0.9471
Epoch: 136, Train loss: 0.000516509516336373, Validation loss: 0.37199592266082765, Validation accuracy: 0.9459
Epoch: 137, Train loss: 0.0006844168630137574, Validation loss: 0.38334517946243285, Validation accuracy: 0.945
Epoch: 138, Train loss: 0.0005884606802999042, Validation loss: 0.37768108282089236, Validation accuracy: 0.9469
Epoch: 139, Train loss: 0.0005787859568721614, Validation loss: 0.3725922351360321, Validation accuracy: 0.9459
Epoch: 140, Train loss: 0.000429580670161813, Validation loss: 0.36956749572753905, Validation accuracy: 0.946
Epoch: 141, Train loss: 0.0004213054244953673, Validation loss: 0.3710495048046112, Validation accuracy: 0.9462
Epoch: 142, Train loss: 0.0003309571218211204, Validation loss: 0.36883003449440005, Validation accuracy: 0.9463
Epoch: 143, Train loss: 0.00047377876619808377, Validation loss: 0.3764995139360428, Validation accuracy: 0.9469
Epoch: 144, Train loss: 0.00041168158859945835, Validation loss: 0.36782882583141324, Validation accuracy: 0.9471
Epoch: 145, Train loss: 0.0004760322911752155, Validation loss: 0.3627752579212189, Validation accuracy: 0.9478
Epoch: 146, Train loss: 0.0002986207369150361, Validation loss: 0.36452731597423554, Validation accuracy: 0.947
Epoch: 147, Train loss: 0.00037025802148622463, Validation loss: 0.3634883954524994, Validation accuracy: 0.9464
Epoch: 148, Train loss: 0.0003109522059268784, Validation loss: 0.36487826001644136, Validation accuracy: 0.9464
Epoch: 149, Train loss: 0.00032862945338070856, Validation loss: 0.3615318059921265, Validation accuracy: 0.9471
Epoch: 150, Train loss: 0.00028335025693813806, Validation loss: 0.3593293508529663, Validation accuracy: 0.9472
Epoch: 151, Train loss: 0.00024020914942375385, Validation loss: 0.3574357391834259, Validation accuracy: 0.9471
Epoch: 152, Train loss: 0.00027220896317623557, Validation loss: 0.3611104776620865, Validation accuracy: 0.947
Epoch: 153, Train loss: 0.00032706180343404414, Validation loss: 0.3604513964414597, Validation accuracy: 0.9463
Epoch: 154, Train loss: 0.000367631574528059, Validation loss: 0.3636125393152237, Validation accuracy: 0.9468
Epoch: 155, Train loss: 0.0003488722217147006, Validation loss: 0.359492396402359, Validation accuracy: 0.9469
Epoch: 156, Train loss: 0.00028177994396712166, Validation loss: 0.35781176493167877, Validation accuracy: 0.9465
Epoch: 157, Train loss: 0.00028025808376900386, Validation loss: 0.3560805720329285, Validation accuracy: 0.9462
Epoch: 158, Train loss: 0.0002579912277706899, Validation loss: 0.35361547107696534, Validation accuracy: 0.9466
Epoch: 159, Train loss: 0.00028025955608463845, Validation loss: 0.3563910222530365, Validation accuracy: 0.9472
Epoch: 160, Train loss: 0.00024843396965414284, Validation loss: 0.3557073845863342, Validation accuracy: 0.9472
Epoch: 161, Train loss: 0.00027939244616543874, Validation loss: 0.3536785036563873, Validation accuracy: 0.9469
Epoch: 162, Train loss: 0.0003032710955280345, Validation loss: 0.35396144795417783, Validation accuracy: 0.9472
Epoch: 163, Train loss: 0.0003425645079871174, Validation loss: 0.35243174834251406, Validation accuracy: 0.9472
Epoch: 164, Train loss: 0.00024863788770744576, Validation loss: 0.3543798149585724, Validation accuracy: 0.9468
Epoch: 165, Train loss: 0.00026835493006627074, Validation loss: 0.3536460413455963, Validation accuracy: 0.9465
Epoch: 166, Train loss: 0.00023464926299173385, Validation loss: 0.3513551362514496, Validation accuracy: 0.9469
Epoch: 167, Train loss: 0.00025230374099774054, Validation loss: 0.351297796869278, Validation accuracy: 0.9474
Epoch: 168, Train loss: 0.000230872143660672, Validation loss: 0.352533777141571, Validation accuracy: 0.9473
Epoch: 169, Train loss: 0.0002485430404287763, Validation loss: 0.3508959100723267, Validation accuracy: 0.9468
Epoch: 170, Train loss: 0.00034512982106243723, Validation loss: 0.35195681059360506, Validation accuracy: 0.9473
Epoch: 171, Train loss: 0.00030822260113141963, Validation loss: 0.3501164308547974, Validation accuracy: 0.9476
Epoch: 172, Train loss: 0.00034429425141184765, Validation loss: 0.35017983787059787, Validation accuracy: 0.9474
Epoch: 173, Train loss: 0.000263775318096159, Validation loss: 0.34714135265350343, Validation accuracy: 0.9471
Epoch: 174, Train loss: 0.0002702791892411187, Validation loss: 0.3463496313333511, Validation accuracy: 0.9478
Epoch: 175, Train loss: 0.00026851031994912775, Validation loss: 0.3511325842380524, Validation accuracy: 0.947
Epoch: 176, Train loss: 0.0002815920804871712, Validation loss: 0.3467103625297546, Validation accuracy: 0.9472
Epoch: 177, Train loss: 0.0002616130917915143, Validation loss: 0.34589427819252017, Validation accuracy: 0.9479
Epoch: 178, Train loss: 0.0002142658527061576, Validation loss: 0.3497234050273895, Validation accuracy: 0.9477
Epoch: 179, Train loss: 0.00022918137500993908, Validation loss: 0.3462048346757889, Validation accuracy: 0.9474
Epoch: 180, Train loss: 0.00023843344862332742, Validation loss: 0.3494795513153076, Validation accuracy: 0.9468
Epoch: 181, Train loss: 0.0002067095963214524, Validation loss: 0.3470919903516769, Validation accuracy: 0.9472
Epoch: 182, Train loss: 0.000287292381003499, Validation loss: 0.34586696355342866, Validation accuracy: 0.9471
Epoch: 183, Train loss: 0.000227729097972624, Validation loss: 0.3490500224113464, Validation accuracy: 0.9469
Epoch: 184, Train loss: 0.0002507559027435491, Validation loss: 0.34571730613708496, Validation accuracy: 0.9468
Epoch: 185, Train loss: 0.00020165308932075277, Validation loss: 0.3433222254276276, Validation accuracy: 0.9475
Epoch: 186, Train loss: 0.0002549707707588095, Validation loss: 0.34379434485435484, Validation accuracy: 0.9467
Epoch: 187, Train loss: 0.00022824976153322496, Validation loss: 0.3422439895629883, Validation accuracy: 0.9468
Epoch: 188, Train loss: 0.0002678825858444907, Validation loss: 0.3446895915031433, Validation accuracy: 0.9473
Epoch: 189, Train loss: 0.00019140457369358046, Validation loss: 0.3417554188728332, Validation accuracy: 0.9473
Epoch: 190, Train loss: 0.00024258131267502903, Validation loss: 0.34521937561035154, Validation accuracy: 0.9475
Epoch: 191, Train loss: 0.0003309632940357551, Validation loss: 0.341471987247467, Validation accuracy: 0.9473
Epoch: 192, Train loss: 0.00025229852865100836, Validation loss: 0.34396296317577363, Validation accuracy: 0.9473
Epoch: 193, Train loss: 0.00024499752122792416, Validation loss: 0.34396703152656555, Validation accuracy: 0.9467
Epoch: 194, Train loss: 0.00022950988556607625, Validation loss: 0.339709384894371, Validation accuracy: 0.9471
Epoch: 195, Train loss: 0.00025780483256094156, Validation loss: 0.34100661685466765, Validation accuracy: 0.9475
Epoch: 196, Train loss: 0.0002759241048642434, Validation loss: 0.3390573067188263, Validation accuracy: 0.9477
Epoch: 197, Train loss: 0.00020895849743275902, Validation loss: 0.34061061182022095, Validation accuracy: 0.9473
Epoch: 198, Train loss: 0.00022190631626406684, Validation loss: 0.34434961400032044, Validation accuracy: 0.9461
Epoch: 199, Train loss: 0.00023904367620474658, Validation loss: 0.34303126537799833, Validation accuracy: 0.9468
Accuracy: 0.9468, Parameters: 386
